Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount_02-2020,AminerCitationCount_06-2020,XploreCitationCount - 2020-01,PubsCited,Award,CitationCount,Countries,All_China,All_Japan,All_Korea,Has_China,Has_Japan,Has_Korea
PacificVis,2019,"Collaborative Visual Analysis with Multi-level Information Sharing
Using a Wall-Size Display and See-Through HMDs",10.1109/PacificVis.2019.00010,###,###,###,###,"Solving complex data analysis problems can often benefit a collaborative effort. For synchronous co-located collaboration, a well-recognized challenge is to deliver different contents to people with different privileges and different responsibilities. This challenge is becoming more obvious with the use of a shared display space such as a wall-size display. In particular, scenarios often arise that a privileged participant needs to access sensitive information that other participants are not permitted to view. This is nearly impossible to achieve with only a single display. As a result, it becomes clear that additional devices are needed to provide some of the participants the capability to access and manage certain information in a private space. In this work, we investigate incorporating optical see-through head-mounted displays (OST-HMDs) with a wall-size display to deliver sensitive information in a synchronous co-located, collaborative setting. With our prototype system, we conduct a user study to observe the collaboration styles under this unique setup. We also present the lessons learned by reflecting on the iterative design process of our prototype system.",###,Tianchen Sun;Yucong Ye;Issei Fujishiro;Kwan{-}Liu Ma,"Sun, TC (Corresponding Author), Univ Calif Davis, Davis, CA 95616 USA. Sun, Tianchen; Ye, Yucong (Chris); Ma, Kwan-Liu, Univ Calif Davis, Davis, CA 95616 USA. Fujishiro, Issei, Keio Univ, Tokyo, Japan.",###,"Augmented reality, collaborative visual analysis, head-mounted display, privacy, synchronous co-located collaboration, wall-size display",###,###,###,###,###,1,Japan;USA,False,False,False,False,True,False
PacificVis,2019,"Statistical Super Resolution for Data Analysis and Visualization of
Large Scale Cosmological Simulations",10.1109/PacificVis.2019.00043,###,###,###,###,"Cosmologists build simulations for the evolution of the universe using different initial parameters. By exploring the datasets from different simulation runs, cosmologists can understand the evolution of our universe and approach its initial conditions. A cosmological simulation nowadays can generate datasets on the order of petabytes. Moving datasets from the supercomputers to post data analysis machines is infeasible. We propose a novel approach called statistical super-resolution to tackle the big data problem for cosmological data analysis and visualization. It uses datasets from a few simulation runs to create a prior knowledge, which captures the relation between low- and high-resolution data. We apply in situ statistical down-sampling to datasets generated from simulation runs to minimize the requirements of I/O bandwidth and storage. High-resolution datasets are reconstructed from the statistical down-sampled data by using the prior knowledge for scientists to perform advanced data analysis and render high-quality visualizations.",###,Ko{-}Chih Wang;Jiayi Xu;Jonathan Woodring;Han{-}Wei Shen,"Wang, KC (Corresponding Author), Ohio State Univ, Columbus, OH 43210 USA. Wang, Ko-Chih; Xu, Jiayi; Shen, Han-Wei, Ohio State Univ, Columbus, OH 43210 USA. Woodring, Jonathan, Los Alamos Natl Lab, Los Alamos, NM USA.",###,#,###,###,###,###,###,0,USA,False,False,False,False,False,False
PacificVis,2019,"EngineQV: Investigating External Cause of Engine Failures Based on
Geo-Temporal Association",10.1109/PacificVis.2019.00029,###,###,###,###,"The heart of every vehicle is its engine. Many factors, either internal or external, contribute to the aircraft engine's durability and lifespan. In this paper, we aim to assist the analyst with a qualitative analysis of the possible external cause of engine failures. We work closely with domain experts to study the domain knowledge, analyze challenging tasks, and abstract user requirements. We present EngineQV, a visualization system that integrates multiple geo-temporal engine-associated records. It provides intuitive exploration and understanding of the data from various aspects. The system features a dynamic query on the datasets and incorporates several customized interactive visualizations. A user may query a certain group of engines or compare multiple engine groups, identify an issue, and find its potential causes. The functionality and usability of EngineQV are evaluated by two case studies, through knowledge discovery from records of a single engine and visual comparison of multiple engines. The validity of the system is confirmed by expert feedback.",###,Yan{-}Chao Wang;Qian Zhang;Feng Lin;Hock Soon Seah,"Wang, YC (Corresponding Author), Nanyang Technol Univ, Rolls Royce NTU Corp Lab, Singapore, Singapore. Wang, Yan Chao; Zhang, Qian; Lin, Feng; Seah, Hock Soon, Nanyang Technol Univ, Rolls Royce NTU Corp Lab, Singapore, Singapore.",###,"Human-centered computing, Visualization, Visualization design and evaluation methods, Information systems, Information systems applications, Spatial-temporal systems",###,###,###,###,###,0,Singapore,False,False,False,False,False,False
PacificVis,2019,"An Interactive Visual Analytics System for Incremental Classification
Based on Semi-supervised Topic Modeling",10.1109/PacificVis.2019.00025,###,###,###,###,"Text labeling for classification is a time-consuming and unintuitive process. Given an unannotated text collection, it is difficult for users to determine what label to create and how to label the initial training set for classification. Thus, we present an interactive visual analytics system for incremental text classification based on a semi-supervised topic modeling method, modified Gibbs sampling maximum entropy discrimination latent Dirichlet allocation (Gibbs MedLDA). Given a text collection, Gibbs MedLDA generates topics as a summary of the text collection. We design a scatter plot to display documents and topics simultaneously to show the topic information, and this helps users explore the text collection structurally and find labels for creating. After labeling documents, Gibbs MedLDA is applied to the text collection with labels again, and it generates both the topic and classification information. We also provide a scatter plot with the classifier boundary and a matrix view to present weights of classifiers. Users can iteratively label documents to refine each classifier. We evaluate our system via a user study with a benchmark corpus for text classification and case studies with two unannotated text collections.",###,Yuyu Yan;Yubo Tao;Sichen Jin;Jin Xu;Hai Lin,"Tao, YB (Corresponding Author), Zhejiang Univ, State Key Lab CAD\&CG, Hangzhou, Zhejiang, Peoples R China. Yan, Yuyu; Tao, Yubo; Jin, Sichen; Xu, Jin; Lin, Hai, Zhejiang Univ, State Key Lab CAD\&CG, Hangzhou, Zhejiang, Peoples R China.",###,"Human-centered computing, Visualization, Visualization application domains, Visual analytics",###,###,###,###,###,1,China,True,False,False,True,False,False
PacificVis,2019,"What-Why Analysis of Expert Interviews: Analysing Geographically-Embedded
Flow Data",10.1109/PacificVis.2019.00022,###,###,###,###,"In this paper, we present our analysis of five expert interviews, each from a different application domain. Such analysis is crucial to understanding the real-world scenarios of analysing geographically-embedded flow data. The results of our analysis show that similar high-level tasks were conducted in different domains. To better describe the targets of these tasks, we proposed three flow-targets for analysing geographically-embedded flow data: single flow, total flow and regional flow.",###,Yalong Yang;Sarah Goodwin,"Yang, YL (Corresponding Author), Monash Univ, Caulfield Sch Informat Technol, Clayton, Vic, Australia. Yang, Yalong; Goodwin, Sarah, Monash Univ, Caulfield Sch Informat Technol, Clayton, Vic, Australia.",###,"Human-centered computing, Visualization, Visualization design and evaluation methods",###,###,###,###,###,0,Australia,False,False,False,False,False,False
PacificVis,2019,A Linear Time {BVH} Construction Algorithm for Sparse Volumes,10.1109/PacificVis.2019.00033,###,###,###,###,"While fast spatial index construction for triangle meshes has gained a lot of attention from the research community in recent years, fast tree construction algorithms for volume data are still rare and usually do not focus on real-time processing. We propose a linear time bounding volume hierarchy construction algorithm based on a popular method for surface ray tracing of triangle meshes that we adapt for direct volume rendering with sparse volumes. We aim at interactive to real-time construction rates and evaluate our algorithm using a GPU implementation.",###,Stefan Zellmann;Matthias Hellmann;Ulrich Lang,"Zellmann, S (Corresponding Author), Univ Cologne, Cologne, Germany. Zellmann, Stefan; Hellmann, Matthias; Lang, Ulrich, Univ Cologne, Cologne, Germany.",###,"Computing methodologies, Visualization, Visualization application domains, Scientific visualization, Computing methodologies, Computer Graphics, Rendering, Ray tracing",###,###,###,###,###,1,Germany,False,False,False,False,False,False
PacificVis,2018,"HeloVis: {A} Helical Visualization for {SIGINT} Analysis Using 3D
Immersion",10.1109/PacificVis.2018.00030,###,###,###,###,"In this paper we present HeloVis: a 3D interactive visualization that relies on immersive properties to improve the user performance during SIGINT analysis. SIGINT, which stands for SIGnal INTelligence, is a field facing many challenges like huge amounts of data, complex data and novice users. HeloVis draws on perceptive biases, highlighted by Gestalt laws, and on depth perception to enhance the recurrence properties contained into the data and to abstract from interferences such as noise or missing data. In this paper, we first present SIGINT and the challenges that it brings to visual analytics. Then, we present the existing work that is currently used in or that fits the SIGINT context. Finally, we present HeloVis, an innovative application on an immersive context that allows performing SIGINT analysis and we present its evaluation performed with military operators who are the end-users of SIGINT analysis.",###,Alma Cantu;Thierry Duval;Olivier Grisvard;Gilles Coppin,"Cantu, A (Corresponding Author), CNRS, Thales Airborne Syst, IMT Atlant, Lab STICC, Paris, France. Cantu, Alma; Grisvard, Olivier, CNRS, Thales Airborne Syst, IMT Atlant, Lab STICC, Paris, France. Duval, Thierry; Coppin, Gilles, CNRS, IMT Atlant, Lab STICC, Paris, France.",###,"Human-centered computing, Visualization, Visualization application domains, Visual analytics, Human-centered computing, Visualization, Visualization design and evaluation methods",###,###,###,###,###,1,France,False,False,False,False,False,False
PacificVis,2018,"An Evaluation of Perceptually Complementary Views for Multivariate
Data",10.1109/PacificVis.2018.00033,###,###,###,###,"We evaluate the relative merits of three techniques for visualising multivariate data: parallel coordinates; scatterplot matrix; and a side-by-side, coordinated combination of these views. In particular we report on: (1) the most effective visual encoding of multivariate data for each of the six common tasks considered; (2) common strategies that our participants used when the two views were combined based on eye-tracking data analysis; (3) the finding that these views are perceptually complementary in the sense that they both show the same information, but with different and complementary support for different types of analysis. For the combined view, our studies show that there is a perceptually complementary effect in terms of significantly improved accuracy for certain tasks, but that there is a small cost in terms of slightly longer completion time than the faster of the two techniques alone. Eye-movement data shows that for many tasks participants were able to swiftly switch their strategies after trying both in the training phase.",###,Chunlei Chang;Tim Dwyer;Kim Marriott,"Chang, CL (Corresponding Author), Monash Univ, Clayton, Vic 3800, Australia. Chang, Chunlei; Dwyer, Tim; Marriott, Kim, Monash Univ, Clayton, Vic 3800, Australia.",###,"H.5.2{[}Information Interfaces and Presentation]:User Interfaces, Evaluation/Methodology",###,###,###,###,###,1,Australia,False,False,False,False,False,False
PacificVis,2018,"TagNet: Toward Tag-Based Sentiment Analysis of Large Social Media
Data",10.1109/PacificVis.2018.00032,###,###,###,###,"Hashtags and replies, originally introduced on Twitter, have become the most popular ways to tag short messages in social networks. While the primary uses of these human-labeled metadata are still for message retrieval and clustering, there have been increasing attempts to use them as subject or topic indicators in measuring people's continuous sentiments in large message corpora. However, conducting the analysis for large social media data is still challenging due to the message volume, heterogeneity, and temporal dependence. In this paper, we present TagNet, a novel visualization approach tailored to the tag-based sentiment analysis. TagNet combines traditional tag clouds with an improved node-link diagram to represent the time-varying heterogeneous information with reduced visual clutter. A force model is leveraged to generate layout aesthetics from which the temporal patterns of tags can be easily compared across different subsets of data. It is enhanced by visual encodings for quickly estimating the time-varying sentiment. Interaction tools are provided to improve the scalability for exploring large corpora. An example Twitter corpus illustrates the applicability and usefulness of TagNet.",###,Yang Chen,#,###,"Human-centered computing, Visualization, Visualization application domains, Visual analytics, Human-centered computing, Visualization, Visualization design and evaluation methods",###,###,###,###,###,2,,False,False,False,False,False,False
PacificVis,2018,"Exploring the Role of Sound in Augmenting Visualization to Enhance
User Engagement",10.1109/PacificVis.2018.00036,###,###,###,###,"Studies on augmenting visualization with sound are typically based on the assumption that sound can be complementary and assist in data analysis tasks. While sound promotes a different sense of engagement than vision, we conjecture that by augmenting non-speech audio to a visualization can not only help enhance the users' perception of the data but also increase their engagement with the data exploration process. We have designed a preliminary user study to test users' performance and engagement while exploring in a data visualization system under two different settings: visual-only and audiovisual. For our study, we used basketball player movement data in a game and created an interactive visualization system with three linked views. We supplemented sound to the visualization to enhance the users' understanding of a team's offensive/defensive behavior. The results of our study suggest that we need to better understand the effect of sound choice and encoding before considering engagement. We also find that sound can be useful to draw novice users' attention to patterns or anomalies in the data. Finally, we propose follow-up studies with designs informed by the findings from this study.",###,Meng Du;Jia{-}Kai Chou;Chen Ma;Senthil K. Chandrasegaran;Kwan{-}Liu Ma,"Du, M (Corresponding Author), Univ Calif Davis, Davis, CA 95616 USA. Du, Meng; Chou, Jia-Kai; Ma, Chen; Chandrasegaran, Senthil; Ma, Kwan-Liu, Univ Calif Davis, Davis, CA 95616 USA.",###,"sound-augmented visualization, engagement",###,###,###,###,###,0,USA,False,False,False,False,False,False
PacificVis,2018,In Situ Prediction Driven Feature Analysis in Jet Engine Simulations,10.1109/PacificVis.2018.00017,###,###,###,###,"Efficient feature exploration in large-scale data sets using traditional post-hoc analysis approaches is becoming prohibitive due to the bottleneck stemming from I/O and output data sizes. This problem becomes more challenging when an ensemble of simulations are required to run for studying the influence of input parameters on the model output. As a result, scientists are inclining more towards analyzing the data in situ while it resides in the memory. In situ analysis aims at minimizing expensive data movement while maximizing the resource utilization for extraction of important information from the data. In this work, we study the evolution of rotating stall in jet engines using data generated from a large-scale flow simulation under various input conditions. Since the features of interest lack a precise descriptor, we adopt a fuzzy rule-based machine learning algorithm for efficient and robust extraction of such features. For scalable exploration, we advocate for an off-line learning and in situ prediction driven strategy that facilitates in-depth study of the stall. Task-specific information estimated in situ is visualized interactively during the post-hoc analysis revealing important details about the inception and evolution of stall. We verify and validate our method through comprehensive expert evaluation demonstrating the efficacy of our approach.",###,Soumya Dutta;Han{-}Wei Shen;Jen{-}Ping Chen,"Dutta, S (Corresponding Author), Ohio State Univ, Columbus, OH 43210 USA. Dutta, Soumya; Shen, Han-Wei; Chen, Jen-Ping, Ohio State Univ, Columbus, OH 43210 USA.",###,"In situ analysis, machine learning in visualization, fuzzy rule-based system, multivariate analysis, rotating stall, big data analytics",###,###,###,###,###,5,USA,False,False,False,False,False,False
PacificVis,2018,"Modeling and Visualization of Uncertainty-Aware Geometry Using Multi-variate
Normal Distributions",10.1109/PacificVis.2018.00021,###,###,###,###,"Many applications are dealing with geometric data that are affected by uncertainty. This uncertainty is important to analyze, visualize, and understand. We present a methodology to model uncertain geometry based on multi-variate normal distributions. In addition, we propose a visualization technique to represent a hull for uncertain geometry capturing a user-defined percentage of the underlying uncertain geometry. To show the effectiveness of our approach, we have modeled and visualized uncertain datasets from different applications.",###,Christina Gillmann;Thomas Wischgoll;Bernd Hamann;James P. Ahrens,"Gillmann, C (Corresponding Author), Univ Kaiserslautern, Kaiserslautern, Germany. Gillmann, Christina, Univ Kaiserslautern, Kaiserslautern, Germany. Wischgoll, Thomas, Wright State Univ, Dayton, OH 45435 USA. Hamann, Bernd, Univ Calif Davis, Davis, CA 95616 USA. Ahrens, James, Los Alamos Natl Lab, Los Alamos, NM USA.",###,"Modeling of Uncertainty, Uncertainty Visualization",###,###,###,###,###,1,Germany;USA,False,False,False,False,False,False
PacificVis,2018,Know Your Enemy: Identifying Quality Problems of Time Series Data,10.1109/PacificVis.2018.00034,###,###,###,###,"Sensible data analysis requires data quality control. An essential part of this is data profiling, which is the identification and assessment of data quality problems as a prerequisite for adequately handling these problems. Differentiating between actual quality problems and unusual, but valid data values requires the ``human-in-the-loop{''} through the use of visual analytics. Unfortunately, existing approaches for data profiling do not adequately support the special characteristics of time, which is imperative to identify quality problems in time series data - a data type prevalent in a multitude of disciplines. In this design study paper, we outline the design, implementation, and evaluation of ``Know Your Enemy{''} (KYE) - a visual analytics approach to assess the quality of time series data. KYE supports the task of data profiling with (1) predefined data quality checks, (2) user-definable, customized quality checks, (3) interactive visualization to explore and reason about automatically detected problems, and (4) the visual identification of hidden quality problems.",###,Theresia Gschwandtner;Oliver Erhart,"Gschwandtner, T (Corresponding Author), TU Wien, Inst Visual Comp \& Human Ctr Technol, Vienna, Austria. Gschwandtner, Theresia; Erhart, Oliver, TU Wien, Inst Visual Comp \& Human Ctr Technol, Vienna, Austria.",###,"H.5.2{[}Information Interfaces And Presentation]:User Interfaces, User-centered design, I.3.6{[}Computer Graphics]: Methodology and Techniques, Graphics data structures and data types",###,###,###,###,###,3,Austria,False,False,False,False,False,False
PacificVis,2018,"Visual Detection of Structural Changes in Time-Varying Graphs Using
Persistent Homology",10.1109/PacificVis.2018.00024,###,###,###,###,"Topological data analysis is an emerging area in exploratory data analysis and data mining. Its main tool, persistent homology, has become a popular technique to study the structure of complex, high-dimensional data. In this paper, we propose a novel method using persistent homology to quantify structural changes in time-varying graphs. Specifically, we transform each instance of the time-varying graph into a metric space, extract topological features using persistent homology, and compare those features over time. We provide a visualization that assists in time-varying graph exploration and helps to identify patterns of behavior within the data. To validate our approach, we conduct several case studies on real-world datasets and show how our method can find cyclic patterns, deviations from those patterns, and one-time events in time-varying graphs. We also examine whether a persistence-based similarity measure satisfies a set of well-established, desirable properties for graph metrics.",###,Mustafa Hajij;Bei Wang;Carlos Scheidegger;Paul Rosen,"Hajij, M (Corresponding Author), Univ S Florida, Tampa, FL 33620 USA. Hajij, Mustafa; Rosen, Paul, Univ S Florida, Tampa, FL 33620 USA. Wang, Bei, Univ Utah, Salt Lake City, UT 84112 USA. Scheidegger, Carlos, Univ Arizona, Tucson, AZ 85721 USA.",###,"Topological data analysis, time-varying graph, persistent homology, graph visualization",###,###,###,###,###,7,USA,False,False,False,False,False,False
PacificVis,2018,"Access Pattern Learning with Long Short-Term Memory for Parallel Particle
Tracing",10.1109/PacificVis.2018.00018,###,###,###,###,"In this work, we present a novel access pattern estimation approach for parallel particle tracing in flow field visualization based on deep neural networks. With strong generalization ability, we develop a Long Short-Term Memory (LSTM)-based model, which is capable of learning accurate access patterns with only a few training samples and representing the learned patterns with small storage overhead. Equipped with prediction and prefetching functions driven by the developed model, our parallel particle tracing framework employs CPUs and GPUs together for particle tracing tasks. We demonstrate the accuracy and time efficiency of our approach with various flow visualization applications in three different flow datasets.",###,Fan Hong;Jiang Zhang;Xiaoru Yuan,"Yuan, XR (Corresponding Author), Peking Univ, Key Lab Machine Percept, Minist Educ, Beijing, Peoples R China. Yuan, XR (Corresponding Author), Peking Univ, Sch EECS, Beijing, Peoples R China. Yuan, XR (Corresponding Author), Peking Univ, Beijing Engn Technol Res Ctr Virtual Simulat \& Vi, Beijing, Peoples R China. Hong, Fan; Zhang, Jiang; Yuan, Xiaoru, Peking Univ, Key Lab Machine Percept, Minist Educ, Beijing, Peoples R China. Hong, Fan; Zhang, Jiang; Yuan, Xiaoru, Peking Univ, Sch EECS, Beijing, Peoples R China. Yuan, Xiaoru, Peking Univ, Beijing Engn Technol Res Ctr Virtual Simulat \& Vi, Beijing, Peoples R China.",###,"Human-centered computing, Visualization, Visualization application domains, Scientific visualization, Computing methodologies, Machine learning, Machine learning approaches, Neural networks",###,###,###,###,###,3,China,True,False,False,True,False,False
PacificVis,2018,Composite Visual Mapping for Time Series Visualization,10.1109/PacificVis.2018.00023,###,###,###,###,"In the information visualization reference model, visual mapping is the most crucial step in producing a visualization from a data set. The conventional visual mapping maps each data attribute onto a single visual channel (e.g., the year of production of a car to the position on the horizontal axis). In this work, we investigate composite visual mapping: mapping single data attributes onto several visual channels, each one representing one aspect of the data attribute (e.g., its order of magnitude, or its trend component). We first propose a table which allows us to explore the design space of composite mappings by offering a systematic overview of channel combinations. We expect that using more than one visual channel for communicating a data attribute increases the bandwidth of information presentation by displaying separable information on different aspects of data. In order to evaluate this point, we compare horizon graph, an existing technique which successfully adopts a composite visual mapping, with a selection of alternative composite mappings. We show that some of those mappings perform as well as - and in some cases even better than-horizon graph in terms of accuracy and speed. Our results confirm that the benefits of composite visual mapping are not limited to horizon graph. We thus recommend the use of composite visual mapping when users are simultaneously interested in several aspects of data attributes.",###,Ali Jabbari;Renaud Blanch;Sophie Dupuy{-}Chessa,"Jabbari, A (Corresponding Author), Univ Grenoble Alpes, LIG, F-38000 Grenoble, France. Jabbari, Ali; Blanch, Renaud; Dupuy-Chessa, Sophie, Univ Grenoble Alpes, LIG, F-38000 Grenoble, France.",###,"Information visualization, time series",###,###,###,###,###,2,France,False,False,False,False,False,False
PacificVis,2018,"An Automatic Deformation Approach for Occlusion Free Egocentric Data
Exploration",10.1109/PacificVis.2018.00035,###,###,###,###,"Occlusion management is an important task for three dimension data exploration. For egocentric data exploration, the occlusion problems, caused by the camera being too close to opaque data elements, have not been well addressed by previous studies. In this paper, we propose an automatic approach to resolve these problems and provide an occlusion free egocentric data exploration. Our system utilizes a state transition model to monitor both the camera and the data, and manages the initiation, duration, and termination of deformation with animation. Our method can be applied to multiple types of scientific datasets, including volumetric data, polygon mesh data, and particle data. We demonstrate our method with different exploration tasks, including camera navigation, isovalue adjustment, transfer function adjustment, and time varying exploration. We have collaborated with a domain expert and received positive feedback.",###,Cheng Li;Joachim Moortgat;Han{-}Wei Shen,"Li, C (Corresponding Author), Ohio State Univ, Columbus, OH 43210 USA. Li, Cheng; Moortgat, Joachim; Shen, Han-Wei, Ohio State Univ, Columbus, OH 43210 USA.",###,"Data Deformation, Occlusion Management, Data Exploration, Egocentric Visualization",###,###,###,###,###,1,USA,False,False,False,False,False,False
PacificVis,2018,An Evolutionary Signature for Animated Meshes,10.1109/PacificVis.2018.00038,###,###,###,###,"With the rapid growing advancement of animation technologies, 3D animated meshes are becoming one of the major data in the industry such as virtual reality. However, treating the animated mesh data efficiently remains a challenging task due to its large scale and limited feature descriptors. In this paper, we present an evolutionary signature for animated meshes based on tempo-spatial segmentation. In specific, we first conduct temporal segmentation to a given animated meshes with sub-motions, then apply spatial segmentation within each temporal segment, and intersect spatial segmentation result for over segmentation. Thirdly, we represent the segmentation results into graphs. Finally, we devise an edge evolution matrix based on the dynamic behaviour of each edge for the evolutionary signature of the input animated mesh. Our experimental results on similarity measurement by using the proposed signature reflect the effectiveness of our method.",###,Guoliang Luo;Hao{-}Peng Lei;Yugen Yi;Yuhua Li;Chuahua Xian,"Lei, HP (Corresponding Author), Jiangxi Normal Univ, Nanchang, Jiangxi, Peoples R China. Luo, Guoliang; Lei, Haopeng; Yi, Yugen, Jiangxi Normal Univ, Nanchang, Jiangxi, Peoples R China. Li, Yuhua, Zhengzhou Univ Light Ind, Zhengzhou, Peoples R China. Xian, Chuahua, South China Univ Technol, Guangzhou, Guangdong, Peoples R China.",###,"animated mesh, evolutionary signature, segmentation",###,###,###,###,###,0,China,True,False,False,True,False,False
PacificVis,2018,{BC} Tree-Based Proxy Graphs for Visualization of Big Graphs,10.1109/PacificVis.2018.00011,###,###,###,###,"Recent work for visualizing big graphs uses a proxy graph approach: the original graph is replaced by a proxy graph, which is much smaller than the original graph. The challenge for the proxy graph approach is to ensure that the proxy graph is a good representation of the original graph. However, previous work to compute proxy graphs using graph sampling techniques often fails to preserve connectivity and important global skeletal structure in the original graph. This paper introduces two new families of proxy graph methods BCP-W and BCP-E, tightly integrating graph sampling methods with the BC (Block Cut-vertex) tree, which represents the decomposition of a graph into biconnected components. Experimental results using graph sampling quality metrics show that our new BC tree-based proxy graph methods produce significantly better results than existing sampling-based proxy graph methods: 25\% improvement by BCP-W and 15\% by BCP-E on average. We also present DBCP, a BC tree-based proxy graph method for distributed environment. Experiments on the Amazon Cloud EC2 demonstrate that DBCP is scalable for big graph data sets; runtime speed-up of 77\% for distributed 5-server on average. Visual comparison using a graph layout method and the proxy quality metrics confirm that our new BC tree-based proxy graph methods are significantly better than existing sampling-based proxy graph method. Our main results lead to guidelines for computing sampling-based proxy graphs for visualization of big graphs.",###,Seok{-}Hee Hong;Quan Hoang Nguyen;Amyra Meidiana;Jiaxi Li;Peter Eades,"Hong, SH (Corresponding Author), Univ Sydney, Sch IT, Sydney, NSW, Australia. Hong, Seok-Hee; Quan Nguyen; Meidiana, Amyra; Li, Jiaxi; Eades, Peter, Univ Sydney, Sch IT, Sydney, NSW, Australia.",###,"Human-centered computing, Visualization, Visualization techniques",###,###,###,###,###,3,Australia,False,False,False,False,False,False
PacificVis,2018,Visualizing Deep Neural Networks for Text Analytics,10.1109/PacificVis.2018.00031,###,###,###,###,"Deep neural networks (DNNs) have made tremendous progress in many different areas in recent years. How these networks function internally, however, is often not well understood. Advances in understanding DNNs will benefit and accelerate the development of the field. We present TNNVis, a visualization system that supports understanding of deep neural networks specifically designed to analyze text. TNNVis focuses on DNNs composed of fully connected and convolutional layers. It integrates visual encodings and interaction techniques chosen specifically for our tasks. The tool allows users to: (1) visually explore DNN models with arbitrary input using a combination of node-link diagrams and matrix representation; (2) quickly identify activation values, weights, and feature map patterns within a network; (3) flexibly focus on visual information of interest with threshold, inspection, insight query, and tooltip operations; (4) discover network activation and training patterns through animation; and (5) compare differences between internal activation patterns for different inputs to the DNN. These functions allow neural network researchers to examine their DNN models from new perspectives, producing insights on how these models function. Clustering and summarization techniques are employed to support large convolutional and fully connected layers. Based on several part of speech models with different structure and size, we present multiple use cases where visualization facilitates an understanding of the models.",###,Shaoliang Nie;Christopher G. Healey;Kalpesh Padia;Samuel P. Leeman{-}Munk;Jordan Benson;Dave Caira;Saratendu Sethi;Ravi Devarajan,"Healey, CG (Corresponding Author), North Carolina State Univ, Raleigh, NC 27695 USA. Nie, Shaoliang; Healey, Christopher G.; Padia, Kalpesh, North Carolina State Univ, Raleigh, NC 27695 USA. Leeman-Munk, Samuel; Benson, Jordan Riley; Caira, Dave; Sethi, Saratendu; Devarajan, Ravi, SAS Inst, Cary, NC USA.",###,"Visualization, machine learning",###,###,###,###,###,1,USA,False,False,False,False,False,False
PacificVis,2018,Visual Analytics for Networked-Guarantee Loans Risk Management,10.1109/PacificVis.2018.00028,###,###,###,###,"Groups of enterprises can guarantee each other and form complex networks in order to try to obtain loans from banks. Monitoring the financial status of a network, and preventing or reducing systematic risk in case of a crisis, is an area of great concern for the regulatory commission and for the banks. We set the ultimate goal of developing a visual analytic approach and tool for risk dissolving and decision-making. We have consolidated four main analysis tasks conducted by financial experts: i) Multi-faceted Default Risk Visualization, whereby a hybrid representation is devised to predict the default risk and an interface developed to visualize key indicators; ii) Risk Guarantee Patterns Discovery. We follow the Shneiderman mantra guidance for designing interactive visualization applications, whereby an interactive risk guarantee community detection and a motif detection based risk guarantee pattern discovery approach are described; iii) Network Evolution and Retrospective, whereby animation is used to help users to understand the guarantee dynamic; iv) Risk Communication Analysis. The temporal diffusion path analysis can be useful for the government and banks to monitor the spread of the default status. It also provides insight for taking precautionary measures to prevent and dissolve systematic financial risk. We implement the system with case studies using real-world bank loan data. Two financial experts are consulted to endorse the developed tool. To the best of our knowledge, this is the first visual analytics tool developed to explore networked-guarantee loan risks in a systematic manner.",###,Zhibin Niu;Dawei Cheng;Liqing Zhang;Jiawan Zhang,"Niu, ZB (Corresponding Author), Tianjin Univ, Tianjin, Peoples R China. Niu, Zhibin; Zhang, Jiawan, Tianjin Univ, Tianjin, Peoples R China. Cheng, Dawei; Zhang, Liqing, Shanghai Jiao Tong Univ, Shanghai, Peoples R China.",###,"H.5.2 {[}User Interfaces]: User Interfaces-Graphical user interfaces (GUI), H.5.m {[}Information Interfaces and Presentation]: Miscellaneous",###,###,###,###,###,5,China,True,False,False,True,False,False
PacificVis,2018,"Development of an Integrated Visualization System for Phenotypic Character
Networks",10.1109/PacificVis.2018.00012,###,###,###,###,"visually integrating the initiation and developmental processes of organisms, we might reveal new causalities in biological data. Here we present an integrated visualization system for a causality network constructed from phenotypic developmental characters and their related scientific literature. To obtain the phenotypic characters, we applied bio-imaging informatics techniques to the data of wet experiments. The phenotypic character network was visually rendered in the CausalNet system, which provides both explanatory and verification visualization functions. Statistical analysis and scientific literature mining proved useful for determining the mechanisms underlying the phenotypic character network. The validity of the system was confirmed in an application example and expert feedback on the developmental process of the nematode Caenorhabditis gans. The discussed methodology is applicable to other multicellular organisms.",###,Yosuke Onoue;Koji Kyoda;Miki Kioka;Kazutaka Baba;Shuichi Onami;Koji Koyamada,"Onoue, Y (Corresponding Author), Kyoto Univ, Kyoto, Japan. Onoue, Yosuke; Kioka, Miki; Koyamada, Koji, Kyoto Univ, Kyoto, Japan. Kyoda, Koji; Onami, Shuichi, RIKEN, Tokyo, Japan. Baba, Kazutaka, JP DOT COM Co Ltd, Tokyo, Japan.",###,"E.1 {[}Data]: Data structures, Graphs and networks, J.3 {[}Computer applications]: Life and medical science, Biology and genetics",###,###,###,###,###,0,Japan,False,True,False,False,True,False
